#NAME?,4,,,
NDGkEcbVtA41AV5Fk9I4eA,5,,,
NLUDOvOtMRAnEjVaFIp42w,1,,,
NW4VuOtFeNOqW68BJkOCCQ,2,,,
NWnCAnwPBuO6SD81SIbrKQ,4,,,
NXxC0zhBLB38f7Dr9qwB6Q,5,,,
NYKQu45n9pEmoRdQ9vYhIw,5,,,
NZKATMk1tIv3HflQ5dNucw,4,,,
N_9d9na8fEGFr57h20QHnA,5,,,
N_cH3QA_eXXmnzz-nzEeKA,"2),(4),(3),(4),(4),(4),(1),(1),(1),(5),(3),(1),(5),(3",,,
NcqgfvXc-4lu71zr16FvYg,5,,,
NdkFQP7J0KjG9g41t1v_uQ,5,,,
Nf0SSRgStO8scYoPSNVqag,"5),(5),(5),(4",,,
Nhvkukz5MECqEUQVfh6A6w,"1),(3),(4),(3",,,
NkwnzWL-2xarGzJqdZt8Kg,4,,,
NnwZ8e5lfSPX605dz5QAoA,4,,,
NtSVScfiyH0hLGVG1dNdjg,4,,,
NwAlaSEjsWiiZlqnBOm1fA,5,,,
O-BUW_59T1yXYXMYdDW23Q,5,,,
O2YbRBy_qGoQtEEKrmk9jQ,5,,,
O61gWYtGlj1ZN7bmZR5slQ,5,,,
O86WsFO2rC6B19Rth0iEuQ,4,,,
OBYnJ1CRoyQ8CM7hJWQikQ,1,,,
OFmzR7xSnP9Se-_kMbzMqw,5,,,
OHA413ngP41R5y5E4a_JoQ,5,,,
OJ02OohAV4f8cQZofvHnmg,"5),(5),(5",,,
OJiGPNojqq4C8v-KRnDk4w,5,,,
OJq1l2wHbM_G0o9H2V01fg,4,,,
OJuQmL8zhIZXnh9E1W64hA,4,,,
OLpBm_4waGCYccOWVG6vfg,4,,,
ONT1yy_-bbUTLk9XmB8sUQ,4,,,
OOYG3D42w4_mp1FZj55tZg,1,,,
ObYBbapQShoG4zjDR1gSXw,2,,,
Oc-ZZCXRsCzCXAHS4UVvoA,"3),(4),(5),(1),(2),(4",,,
Oc3LydKbnaJjchuPZ6hQ1g,3,,,
Ofk843AUiVWxtNEoH0QFow,4,,,
Oj_u8Zj8jpCb0paXZWIrmQ,1,,,
Or7fUkuJtQCwt4MRWF7pQg,4,,,
P-rrYpMuaD3cf8pKXPmmhA,5,,,
P05ATUmhXcCYVGj4sWkt1A,4,,,
P1F3B8GinmPx_NuwmkqVdA,4,,,
P2g9lmWLF1k4i15vZM0vfQ,5,,,
P6L9SkAQ830Xzgn3YDFysw,5,,,
PA9PH4-CVAueoG29yS3S2A,1,,,
PIUMd4cpRPJb4yJh8SqKnQ,1,,,
PK-DziFgaYa52bP2Axz9Mw,5,,,
PK_7vVSY_Kv5nlfmI3QAzA,4,,,
PP_xoMSYlGr2pb67BbqBdA,2,,,
PQpnDy8AN81Cumix2mKCMA,5,,,
PRTVZdLWYmhozxkplGA9qQ,"4),(3",,,
PShxCNSE1_YmNDJOFzyTRA,5,,,
PUFPaY9KxDAcGqfsorJp3Q,"4),(3),(3",,,
Pc2ezRRHcXUXWXmZutQPeg,"4),(4),(4),(4",,,
Pe4QxbvKhLFHWiypevdmQg,"3),(5),(4",,,
Pko7-1W-Ahj8cm0AG8glnA,5,,,
Plh8JoySyyyy3U5AtqmCiQ,3,,,
PnlhfJ_mUpdHBGbhQZ_Ucg,5,,,
PoEdd0y9A7pzbfO-njlNTQ,4,,,
PrMlXX6fbMsJie9ausN41g,"4),(3",,,
PwANTxC5mSWGVeSvU1zbYg,4,,,
PyQue3uoOWODLoLULDOPsQ,4,,,
Q3F_FZ8pbdRNoSv0X1Y7sA,"5),(5",,,
Q3fFv_ft17OyV-NRF1iQxw,"3),(4),(4),(5),(3),(4),(4),(4),(5),(3),(3),(3),(2),(4),(2),(4),(5),(4),(3),(3",,,
Q6PGJ1UylVz9bby8wQqEPg,"5),(3),(3",,,
Q8gK7w_S5aJDFsIps4E1OA,1,,,
Q8xWImXk2h7Dqcb0XVo40A,4,,,
Q9n_RbF8px9R0GL6xfyWbQ,4,,,
QE6vmJ3_MiBZD2o6uN1ZAQ,4,,,
QLiWMRXvgqws9QtS68tXJA,2,,,
QM5uJW2Pop9SjgO0P3z33w,5,,,
QOdrDkYXhqA8jtPzfpugWQ,2,,,
QSx870G-7sJGGjkH7j3obg,1,,,
QYfjdGWoFl9Q_Wj13bgRWA,5,,,
QcGi0cDzzGLb3LmiI33Psg,1,,,
Qet_aYhh0MuESIG4l4V3NA,3,,,
QgrRnK1jy4q_VQ_xCKPdeg,4,,,
Qi8nZpfi18D2igvCTekaNg,5,,,
Qm6b5rQofNT_nyxr0yVerQ,5,,,
QmykNasFdjyaQ3K8oME3fQ,"3),(5",,,
Qn4GsRmZ3C63DVpcN6fKeQ,3,,,
QnhQ8G51XbUpVEyWY2Km-A,5,,,
QrZNgYOJTHMmuFo-M7M8gQ,5,,,
Qrs3EICADUKNFoUq2iHStA,1,,,
Qs5dcst13DnQJwaBcR4VGg,5,,,
Qu7zKtT8J277IwEjNwABpQ,4,,,
R5IxGBQ_eayvkVkErG4rQQ,4,,,
R5JRhkHCz3ZWUb7b4ri-qA,2,,,
R7LlHfODtml-d1-CUhWLMw,4,,,
R8ddimwhXWO_ZvAldqKSLQ,4,,,
RDtp7XSLcvBt3AbOxjtYaA,"4),(2),(2",,,
REQrtru4Sh_KX647qn6wTw,4,,,
RJgfj-6Uq-lyiPJJcyCVlQ,2,,,
ROX0FasafqFknZKaTwgf0Q,1,,,
RP4kX4YZDvakqSF25tiuEA,1,,,
RPJGvMZnlsQpk0l_QOK_FA,4,,,
RSExP0-Boucr4QyIEzZi0A,"4),(2),(4),(1),(5),(3),(3),(3),(4),(4),(3",,,
RT_J6yY0I01nANeP6wARxA,2,,,
RUzgukpOdXieKA6BaLnCfQ,5,,,
RZexEV3znstGFrImRkJtSw,5,,,
RhpNRexPihjkKcmVBBNQoA,"4),(4",,,
RobeXeaUf_E9x8Jp5tnEiw,"5),(5),(5",,,
RrE7U5MVI9jutvFLM8gq5g,1,,,
RsaEvod4EOBYIdbRBBv0sw,"4),(5),(4",,,
S-cLXeiWkUVnCDPEtu55Vw,1,,,
S4P8nB8Ed1HovtoFYWcGIA,5,,,
S5oBX7uhY4wYyDjvka4cWg,3,,,
SAKxTxX-ka9aFdOZGqlEYA,"4),(4",,,
SDlLqXn4IEtMzNwt9sV98w,3,,,
SLD3zcm8-XkHvD87gNMGhA,5,,,
SLFFql08ndgemixpHfKhcw,2,,,
SMxUkZ5ou_ZkQmYsI_DYmg,4,,,
SRAaub14pZxTitU4Lj77-w,5,,,
SUHJrOYnBzlLM8hcIaV38g,5,,,
SVd6Re9tpabo413b4LghYw,"5),(5),(5",,,
SYASgPaJ0QXXdZo0OBVHMw,5,,,
SYoKTIRnopt56BUN-RL4OQ,5,,,
S_QSsTz9MwlYH_OGExKtGw,2,,,
ScCjiT17xRQqdd-t6aEwqQ,5,,,
SdQNhy_YaPCsuLetXR5WIQ,"3),(3",,,
SdUpYTpoudHV6UDv_-L-dg,3,,,
Sdy0RPXf0nxZ-15Zb_Fxmg,5,,,
SeKrO18C8nqAZ9bWYOyxig,1,,,
Sjb5e5-gKoLXueFDMc2R8Q,4,,,
Sk4Aqh84akuoTHmn5Rx5aA,1,,,
SlKJNLm1SQdgaaKtqD--1w,"5),(3",,,
SnwJQ8SrkhnwvNyGKYzH0Q,5,,,
So32N7bSbUd1RwhFtI6jTQ,"1),(4),(2),(3),(3),(3),(4),(4),(4",,,
SwUrZFqcwdg5pW_IHeLlFg,5,,,
T0l-gcI0D6p3cRUaMH9OgQ,5,,,
T2GzjxlcatJyNiyU7gk_Eg,2,,,
T6i11evyBXydT5BXwMIcvA,5,,,
T6sLy269rjAE4AFnpIaR6Q,1,,,
TCQKvNT-Z_kZQP_oJpzp0Q,3,,,
TFSgzN0MLgKE4OkGQ1nW0g,5,,,
THo27ED_IFir4WqFB9Ztrw,3,,,
TIFX0jkfFLpsPWvsHqSdng,5,,,
TJ3ndAfKqbu1a77b6YV7Ig,5,,,
TK-WVnVbDcDuFbrdWVhYuQ,3,,,
TQCCfQD1zz2eRLaYuOs34A,5,,,
TT9mgd3WgJnC53sANmJ8mg,1,,,
TYdOKKLtA7LITxV7Y2_wjA,3,,,
T_wjLgPOPXry7Bea4MzoVQ,"3),(4),(3),(4),(3),(1),(3),(2),(3),(2),(3),(2),(3),(4",,,
TbUzjXVKCWTEW1W56Ayiyg,"5),(1",,,
TckShYnQa0eD3WQxdoE3GQ,"4),(2",,,
U0KN9jRenZIyTkdYNH2yKg,4,,,
U2CNgm8gl_aX2TSSrm7e2Q,5,,,
U3scIL7PBxkNfSeRNvU2HQ,3,,,
UBGit0gO1uZADXu7jjqbyg,1,,,
UCOssThZufcqehMMe6OA0g,4,,,
UD7Y1CqfY6mDmRwIuCf6nA,"2),(2),(2),(3),(5),(3),(2),(4),(5),(3),(3),(4),(3),(4),(1),(4),(4),(4),(4),(3",,,
UFXYjUKc63dLF8n8Jq605g,5,,,
UFem4aIQoL9MtejCZQ6YDg,"2),(1),(1",,,
UFr-WCtnNbX8O3sI7h4qeQ,4,,,
UJDyOCp9mQJo9Xe95D7gTA,5,,,
URwqYyZV2XwM-GoF_f6_MQ,4,,,
UUa7F3FCC8bLVcfmUSZ9rA,5,,,
UXQzUyOnihbH0K_yCpK1zA,4,,,
UZhNbC4E31-Hjx7SVA3hdw,"2),(2",,,
UeYvqmyUICiVnUbN4BLEpg,3,,,
UnGPr6ZnGe9YOSZRopnS5g,"3),(4",,,
UoIVK-Q9iw0hzbvml0kPkw,2,,,
UodvaLoRqKx0XMgS2lfctw,3,,,
UxMBnH1uo7TDILqbNilLsg,2,,,
UxfFAw2-cTpeWvRROF1HEw,5,,,
UyvhshDZ5VWfOWhh_GWsYw,4,,,
UzqOYLCssQS2FBcDq5HwkA,4,,,
V-1Oqdm5VnSIo8S5hVBvZg,4,,,
V1oOVqCOc3RRSUvcrEQgVA,4,,,
V2NHIojfd-JRk5lmvUE1cw,"4),(4",,,
V558m9ZYvjEyqZNEL8T5eg,5,,,
VGiGv-_yWBXFuKEx8vX78A,4,,,
VHay8sTTk5A27hhgQEbfYA,5,,,
VLYezdNbbn1EAg60fVfJPA,4,,,
VSfPN4tGH4Tjd3JUu8yUew,4,,,
VUdK-vXEu82cvBbE9w8d3Q,5,,,
VZeeQf9NGimiUs4xKZEA8g,1,,,
VdEX4ap_h6HI8-81iuHDPQ,5,,,
VhwcBJp8eyerTIXqZpAKeQ,5,,,
Vj4O2UfLm8PkGudiije0cw,3,,,
Vqqc3BYN9ca4ou0nt9g0Vw,5,,,
VrUqcJWqq2JW7MnD0efAvg,5,,,
VuZ9T8v1VxZ1tcizAL9RPg,1,,,
Vy6oxUFDSGCLmNA6GoA1tQ,"5),(5),(4),(4",,,
W-maSVsO7xc4QjIHfe63ig,2,,,
W9ZG5q-QIblXYeHgaPS5Uw,"1),(4),(1),(4",,,
WCoToxaQONsY2duLplFxcg,5,,,
WCwdlbIvi2nDriaAw3150Q,5,,,
WLUgUU-TSdTRd2tkU-LF4g,1,,,
WMTm9HHRA3EewoxTX1Gleg,"3),(5),(4),(4),(4),(4),(3),(5),(2),(4),(5),(4",,,
WOlf-mResMWs-n-BlGqUrw,5,,,
WP83_L4Jmi0MvbQGqxCuGQ,4,,,
WPG2gqOOn_ve5Xe5cT7oOQ,2,,,
WWEsFYU7Xx01TNXi55nc0w,"4),(1",,,
WZ5QHHGtAcgBGX1OxvAGbw,3,,,
W_NfPGdpM0286WBDNSvY5g,3,,,
WfDdej9nq-8nSEwe1cSOKg,5,,,
WgZoTeruB97OkN2-XPOUKA,3,,,
Wj_qVEYRdQiRNyskyRGSCg,"5),(2),(4",,,
WjopORV2YaHqdRqtDzQ9bQ,"4),(5",,,
WlDhFwOFx4e5Hxl74K-Mwg,1,,,
WlHAPegWK7WjHF2YVVPxtw,1,,,
Wue9_XDsmp6AUZF4UM1lrg,4,,,
Wuh6slGjmwYsITkk2fcAQw,3,,,
Wuy1JX5I4Stdeg4nNawggg,4,,,
WxvD8BG-DUklbDxQNdt5qg,2,,,
WzaaorVCmUTQvu4mScunNg,"3),(2),(3),(3",,,
X0tol2KOb4DduPipPgnRpg,5,,,
X9PkJksjTibFgC69cu0_hw,"1),(1",,,
XAovXbcDPAnH17tNc-0QCw,5,,,
XAsr0AwCkTV-jJhZJ6Gfeg,1,,,
XFLn8hRmzikg2GGB5eRNug,5,,,
XSMHjcozhfOXLLC2MIOD7w,4,,,
XTp6S7yXL7HluVUaBYdbyQ,1,,,
XXAWNimRCIygYRP4IZTTEw,5,,,
XbSiZYwYssx92cGJQV2STw,"1),(2",,,
XbzKoqoB_V1mWmilax4q-Q,5,,,
Xc3cunuZI5XGmz8Xhthdvg,4,,,
XeiKNx2LOdHWGILzgaybnA,2,,,
Xez2YmtfrixCNZe2CagFRw,4,,,
XkUyk93swY816wG5LH13XA,4,,,
Xmdy1umggvq3x1CB9WXE4g,4,,,
Xmuk68liVfhyG-WfsUt_hg,3,,,
Xqd0DzHaiyRqVH3WRG7hzg,5,,,
Y346033GhtJkjjC1ZOkKiA,5,,,
Y60GNpBlMkORQum9GYNfEw,4,,,
Y97YMtrZeBYxZG-LDg0iHw,4,,,
Y9J0JUfoY_xV_vCVnmLheA,4,,,
YADEIMOzVjy-CIuamKsI-g,2,,,
YBD4PfWdEYjWSGNjKn9uYQ,5,,,
YF42eCvUn1hj9oFUpBsOVQ,5,,,
YI4tmwKBaKLXd2g23k9dAA,5,,,
YKDw2WGj-MQjz7eRsb5FHg,3,,,
YLft4yXd5lni3kkPgSVDmQ,5,,,
YMZW4E4xEoL-btz4uEtgUA,5,,,
YTHnhkhUY9m83m915xsjJg,"5),(1),(5",,,
YhT-EwajidHmw71DgRtdYA,1,,,
YnH1LNBGhFz2WMZfyU5kRw,"5),(5",,,
Yv0JrZLmUWBmsWwaxuRQtg,5,,,
Yvn7DHj7o7sSCH2rNH74Mw,"2),(4",,,
Yw2GgwVircnuBGYKOofXag,1,,,
YxSD5yuMozdW1-yXKgkvvg,4,,,
YzRtIxJOHXIcXwPh0iMsbQ,5,,,
Z2HWwo5mIEc8SIVZH0IlfQ,4,,,
Z2V1WiOtxbjNv4XZuakR8A,2,,,
Z3U9fnv8i9rA7yZYpGC66Q,4,,,
Z82HLQBeNdrGKGEzbI_zPw,3,,,
Z9RftMXzG39L-h4ubdu_Xw,5,,,
ZBCas1cU7rRxXneTc9VggA,2,,,
ZDsneygztCiyFpkwSV0oTQ,4,,,
ZK16a3vPMXJr0PZF3RmUhg,5,,,
ZLNGqwS0Cu2S0CRcjv6iqg,4,,,
ZNtgliTM7BjSabTfNUKL9A,3,,,
ZQN2rcFAxhBVQkkDd0E2iQ,5,,,
ZaPjyarrERKG8t6qGgXgKQ,5,,,
Zff7xm0J-C7hV1z3j-JipQ,"5),(3),(4",,,
ZhkQXWS13x5xWW12EOjxDQ,"3),(4),(5",,,
ZqRv864ws-4rRAJIfb6d9g,4,,,
ZsDq4iNKrIp8wvxg6nWlxA,4,,,
Zv_5d_uSpq8WNfXt4B2P2g,4,,,
ZxdojCZgZhw36xuSGaryRg,"1),(2",,,
_7Lg8iTWpFc0O7PEA8FmbQ,"4),(3),(3),(5",,,
_7VcEa3xUpsc9XUTFCqlhg,4,,,
_A840qMxhwGXEFaKYOPU_Q,"2),(5",,,
_CtkjL-e6O_lMShkN6HuSA,1,,,
_Ec6NyIbpUiZqQCRpQty8w,1,,,
_F1RVXSEgfjKje9LJZD-ug,3,,,
_GE7cu9Kwr2BmMLu0-kW-A,5,,,
_GinkIw8tpdWfxG_1j1CdQ,5,,,
_MDwjMS1ObWYwev2j-kTkA,2,,,
_OdoGbid8z_brjKYl-3j-Q,5,,,
_OvJhmhV_rUn5AxN613uOQ,2,,,
_S8zEPxR0DRxIJ6YjoObfA,4,,,
_T7NY8DQ_36DmZ4uGoco8g,1,,,
_Ud7sdn_khya8e2f3FNvWA,4,,,
_WwEW7rMMlLpp4bMYC_jOg,"4),(3",,,
_ZuylBniwr0G3xoZ5-IhNw,"4),(3",,,
_aahJwlz2xt7q4EGOou2ug,5,,,
_dxSKSMm-UITJN_MKPfrQA,3,,,
_e5drmTJBSV0yiFBrTimtg,"3),(5),(4",,,
_f-Vd7RXlwd03jEzzLetOg,"3),(5),(4",,,
_gA5BmEB4PRR2QsZFSOdpw,5,,,
_jZPc3WrseOzXA7IwT8J5w,4,,,
_mToBObzitXvOwCvlJ0NNw,1,,,
_oBmFV6qH-ECP-T0b0lbvQ,5,,,
_oTmDXW4QtCSzdQyDepu4Q,"5),(5",,,
_qAlstQ-K-AoKYTmtcMwGw,1,,,
_vS9qNQvx8wVUOIkj4qfAg,"4),(2),(3),(3),(4),(1),(3),(4),(2),(3),(3),(3),(4),(4",,,
_vo6sLTqHSsFFKeUO3Py4w,5,,,
_vwy7eTm8V5yHw_QxhVDBA,"4),(2",,,
a0jeiFrC9rJGBHfqfuvCSg,4,,,
a5JhPLbRxz4MLU0jDC77-w,5,,,
a9jqs0dYDzqDZQPN5iRbKw,4,,,
aAFcoLFAnMgu4BVX7W38Vg,5,,,
aAfpB9jz5dr4S2HLXpYWDA,2,,,
aJf2Efw3pilH26zmSn2lPw,"3),(4",,,
aMemEksMSJYvcFWewGIqNQ,5,,,
aNBm-hMTf5_z2XxDo5CJ1A,5,,,
aOHQ9MlorpvL71Y6qC9v2A,5,,,
aOvl2gC5FChlag8YNfUFcg,5,,,
aRCyarU83I2NkFSYql5CvA,4,,,
aROP9D7ev2JMQTBWit-kYg,1,,,
aUv_NoFlsYcqZnyiJt_OJA,3,,,
aX4Mqd3w6xz7LNlK1LQWMw,5,,,
aiXxlW7QiggHQiKtl0f5dA,4,,,
alYDpF9-YmFwkZjd4FOfkw,4,,,
aloT925iGOz0B8PZZHGp8w,4,,,
at2kL1jpVSCJud7G0FER4g,5,,,
ay9H1RpjbBkaiXGxfh7LaA,4,,,
b-LKB42aOvcWnoHJJGdUJA,5,,,
b-XqgkyZ8NZr-RGJq0KoJw,2,,,
b0voExNtICTRdRPzub1T8Q,4,,,
b6xBiEt5iQ_HZ41Qh_ZNIA,3,,,
b9WOuVFcnHxEGYXWdCeIVA,"4),(4",,,
bEIXIfk1Zys1r_nmGNiF9A,3,,,
bEyGMTOF8gcAwjNz_qXv-w,"4),(3),(5),(5),(3),(4",,,
bKsf8kVnKZCpRT57JqrJ8Q,2,,,
bSkco4ZdB7REFtDsJUVrDA,"5),(5),(3),(3),(3),(4),(4),(3),(4),(3",,,
bU8oW3KjhH4OmCbW1z4xUA,2,,,
bYHYrDEjj5vwoa4U55RSNg,3,,,
bZC1KXe6vw8k6REIVs-iuw,5,,,
bbYn77XD_aAeFL-lwV7GBA,5,,,
bbw2tt_eKJnA3TuiK-koDw,5,,,
bcwr1bFov3PSa1FiGfpc9g,"4),(3",,,
bmuqYpyiNa-wd2XOerKWcg,"5),(5",,,
bmy45XLtOomcc_EvC-lXRQ,"3),(1",,,
bnP9QpwpUl-zM_0XEnipRQ,2,,,
bpS6QV1eLwsGOJuZDJJd3w,2,,,
bvu13GyOUwhEjPum2xjiqQ,"3),(3),(2),(2),(2),(3),(3),(2),(1),(2),(4),(5),(3),(4),(4",,,
c0JfpOXVBY3ajEhDaCth5A,2,,,
c3P8lRnyv_beqsg_efD0ew,4,,,
c67-0jrGj8tcW7M7TzqsqQ,4,,,
c79kRTM4gCCCDxVnihQ-RQ,4,,,
cAPEvlTqoKc7wD970TpRFQ,5,,,
cAgAcYuNnsUI8l9vWtLoqw,1,,,
cEN-lL4MQfmUYLJ4K1tU6g,4,,,
cF2CgY-_zNTBtQpaP_CeVw,"2),(4",,,
cFZWUEv28HKZIAr4ZMJoRA,1,,,
cHzrY4ci7jvRb850Yiw7FA,2,,,
cM9e72mfMtKKRmCnS1VGCA,"5),(4",,,
cMlY-nsvj9DCrv_lLVp5Fg,5,,,
cNsuaATGLVUUpDSkChEk-g,2,,,
cTTrvt-avYEBONAeTrvtsg,1,,,
cVoLtThi7TivfnHqdDWXzw,2,,,
cb-2l-R0aw6gDV_bKsuu0A,5,,,
cfrr_gmAICGhaIstInD2YQ,5,,,
ckLyJAIbb4Do-ymu8fwMQQ,"5),(3),(4",,,
clgaCFcZ0-JnM7V9DGbOlg,"5),(4",,,
cmiTAMpDPrfYCW9YsuBqQQ,5,,,
combFPPT06VTOG453ZBXww,5,,,
cp2PUYtZQXrYzhRm7uwXEg,5,,,
cqox9oe5IAS9tR7iYhtX7Q,5,,,
crSOvdVYZaH6cgQElQHHfg,1,,,
csSEADDj46qXhL34uhrD5A,1,,,
ctlKx1AIogdccagmt34WSg,5,,,
cuA6JhV8BanJCmK9yECAOQ,1,,,
cxo8mDsMCznAFQru4zbrcQ,4,,,
d1UW81lKPvIJ4LOo1Q1YTw,5,,,
d7W8pfj3LCy7mf9C23kITw,5,,,
d9AfUK4A1xZikqhsc5k07w,"2),(1",,,
d9DsbPMNod0rScSQQxwJIQ,4,,,
dAgm7fzPCe7DDEsv0cnmEg,5,,,
dEfFa1y8HOvwjd3Tztzs0g,4,,,
dGEAzFX7dZO7pZulTPvIzA,4,,,
dIYbC8xdI5XftHWgdHQEBg,4,,,
dKZYPAw7K64Cqbvys4T50A,5,,,
dMhJLpwpGSHkhMY4oxe7QA,3,,,
dMw7G2BkZwLfM0PrcRracw,5,,,
dTZvPca9WM7T1IBKgy0FJQ,3,,,
dYLaa2XSVW25JsOQ9KosKw,5,,,
dZXlBNGaTXd3iiKIWcdjwA,5,,,
dapbOj1WwSchUr-7V63IBg,4,,,
dlYoo0XYiHrp7LDCfROtiQ,3,,,
dnYS5JRUt7qdeSb9yh3dkw,"3),(4",,,
dtd-wIGTJl7QVWpCA-3_Cw,"5),(4",,,
dvdObbifQlESmK-dmTuxug,4,,,
dw1zh9oNtZSSdhn9lrVdvA,"3),(4",,,
dxJK0ZLxRsQY16-wwKjzIQ,5,,,
dxTzAWeaJ1UtmCGdV-k2hw,5,,,
dyFP7vRPhUofhQMzID_h_g,4,,,
e1W6pOaJbovM-jEosgwOCw,"5),(4),(5",,,
e1fW8uvx20L4gS_n4h0Jig,4,,,
e6lG5Xju8s_6PfzPvEptyg,5,,,
e7iHB7gZbVuD-UvJVKe3cQ,2,,,
e8uuGBPPcTuOJvNrP4rYNQ,5,,,
eDNkj-ytI0hhBUH9yF0BFg,5,,,
eDhbpC9XvlKsG0MiFsocNA,5,,,
eG9O6rIrKDh1CKUH6ecZHw,5,,,
ea445QUfkX8kcJsfygRCJw,4,,,
eeoZZCtUKnz6u0_gHlmL8w,5,,,
ef4hnRP-RaRTKSPEBIW7Rg,4,,,
ei4yFnLZMJkxm49KC5Jtww,5,,,
ej0nxU7tgG5iTWV0olJYhw,1,,,
ekHwPi7mifQ2ALpUSsYnmQ,4,,,
el4dtB5KTw_JEq4IaDnbFQ,5,,,
en7cvJc3suhgkExEclq5VQ,"5),(1",,,
eovwN_EDnxVc4UZgYJId2w,2,,,
et5s-zUcDnWS70Wtmi4aEA,"5),(2",,,
ezNDrgrcS8jN55S0Sq_E2A,5,,,
ezhBH8CCYedWG5VdPyFmmA,5,,,
f1rFU7s8I89kpELGSQz0Yw,3,,,
f3z4VItrhUYgvIIEXdavxw,5,,,
f6bEZs7UwxvgGgSAknQ34Q,2,,,
f6sXlAT1R6F5NMIAeUHpXQ,5,,,
f7jPP8Eyfo8lK2T6mTp-Rg,5,,,
f8LBct_QuecljsWcQctYvA,5,,,
f9LuLzqLMNJJoV3zmu6dBA,"4),(4),(3),(4",,,
fA4AkR13IEJyBWkQbumVGA,3,,,
fEj7Gb3yXriiiAax9ay8Fg,5,,,
fEu0Rjr9X77zu7YgxTY5uQ,2,,,
fF5zVb5s96dyT9sYCWTfaQ,5,,,
fFXsUH9uLapH_BopOIBKHA,5,,,
fFoRIzbwpMiv3BvfdtdlXQ,"5),(3",,,
fIKcxbs1u5oK74F-KgqGag,2,,,
fKrIb2nA2qr_yPzE3kGyGw,5,,,
fLDEuDdkdMJowjhh8QG5Sg,2,,,
fNyEbGVlSroUtOyZrT-Ykw,4,,,
fTg6Rz2Rs1LLYN_U7TJbcQ,"2),(1",,,
fUhlTCJtN4nk74ME5IkSew,5,,,
fVCwHdAELZAa_YuderbTdg,"3),(5",,,
fVnY5R9Wx8nhER6iWhcrsA,"1),(2),(4",,,
fXvQ1rMiVJufxc3ZDwF15A,2,,,
fh251bJbBnrjk4ZMB95_Yg,5,,,
fhNxoMwwTipzjO8A9LFe8Q,3,,,
fm0SvFKHl7Vm-JYJAqvo5A,1,,,
fmIk-29cFvh662wz2O7aHg,4,,,
fnGjyk92NQZlnAWOhw01bw,"2),(2",,,
fqm4oKjBm9yVjMnFBo4WuA,4,,,
fsQC3xrYkTKU-AgC0Vy23w,4,,,
fsT8hj93qNLRjMJDJWHH6A,5,,,
ftiAX5vlb42APSH8ixdqqw,5,,,
fw6zu0lgQ6X432veD7PgtQ,5,,,
fwsJGulnozT2U6FefsLiFw,"5),(5),(5),(5),(5),(5),(3",,,
g1dNwh5uCaaUut10U50tmQ,4,,,
g260Rmu_7Vt-yCXYwaAYVQ,5,,,
g2JhDtn0eevsIi-cG-P6kg,3,,,
g7qZapqOSuUakugf4F4Zpg,5,,,
gJhd8oM1yRDDGe3SPaC5Gw,4,,,
gSLy4fdXb2smyGGJ7TAxNQ,5,,,
gSuWU6taLeqtNIIFe5A_FA,"3),(4",,,
gVYoYNIiuxqiY9rZXmVhGA,5,,,
gbzfNDT4xRdj4kqA_tGPeg,4,,,
gc9k3OndFbAybgvb8ACXFw,3,,,
gcjQt9J7TdnMhZGwDHuXcA,5,,,
gficpb_9hLpJEOdpaml2Dg,5,,,
gl46Pxc4OzLai8JVyxUIwA,5,,,
go33gB1y0f_HbJbq5Algug,3,,,
gtIQAqcfdhupYrkIoDPsuQ,5,,,
gtJJBaQwTwE45NnNF0coVA,"4),(4",,,
gwnVSev8aNLvMArs3WTfFw,"3),(3",,,
gywsvSBCL6yCOmuXhluuBw,"5),(1),(4",,,
h-A_xNeB_xSbc0psqHyoJg,5,,,
h2kyXtLyfOiS5AmRepUSWQ,4,,,
h3FPliD6HTG1vER5nV73ww,1,,,
h4aLzC0_xoYSbm23ciekyQ,5,,,
h55P31ql7npvguOLm0Yc8A,1,,,
h5cVAq_sukzZBgXLQmE6gw,2,,,
h6Mzjiabjtprm3kHoTd0xg,2,,,
h6vmhBTM5NKJROwQRiAqVQ,5,,,
hB3VhsSKZ5grSGUqYQ-b9g,3,,,
hEiaLUltxgHt2LndSbR0EA,5,,,
hFhHmfwRPkN81NJZkrnRjQ,"3),(4",,,
hLuDfkQrpS5nwM_RUE1cXA,4,,,
hRCWkTaCs2lEWiRKH-T4IA,5,,,
hYaLWF-gCxMMsTEMTMw-sQ,"4),(4),(4",,,
hZelXy7fk1fwICGvH6OMrQ,"4),(5",,,
hahwAevW06usAIAEP1JI2g,4,,,
heoc96QXrTbecWVw933qhQ,"4),(4),(2",,,
hiJLbMIDMe8k1i4VReXEvA,1,,,
hj5IH466C2kp5CjMEmFdAA,5,,,
hkbwjnY42LDloMV84Yoy5g,2,,,
hmlfPZC9HNwX2b3YFvYACA,1,,,
hpeUXbQAjkYHDHP3gvS3EA,5,,,
hru2IDwSyN61sgWPtJw_hA,"5),(2),(5),(4",,,
hscskgnpQmmNfNl9iZA7hw,5,,,
hyXSC01j_V42hhzbp-jl2A,1,,,
i0aToSFRKd6PjF3dMY8JLQ,2,,,
i4Y5dGLVSdKOPVHq6k0YzA,5,,,
i5u7z972f0hyuv3rk2kv7w,2,,,
iCOPqpQ_mmQ3jaBP2Lz1bQ,5,,,
iF7StQg6j7tg6Smslo5YIg,5,,,
